Unnamed: 0,authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,sentiment,we_count,them_count,clean_text,has_we,has_them,we_count,them_count,pronoun_type,has_othering,othering_score,matched_patterns,othering_predicted,othering_proba,toxicity,severe_toxicity,identity_attack,insult,threat,emotion,emotion_score
1072,1400000,28,False,596,3536,2022-04-14T06:40:32.000Z,1000000,6000000,1622,헤메코부터 춤까지 넋 놓고 보게 만드는 ‘O.O’ 완벽커버 #ARTBEAT #ABPROJECT #OO #커버댄스 #coverdance #dancecover #kpopdancer #kpopdance,75,"{'label': 'neutral', 'score': 0.8313512206077576}",0,0,o.o artbeat abproject oo coverdance dancecover kpopdancer kpopdance,False,False,0,0,none,False,0,[],0,0.0,0.030444370582699776,0.00012757827062159777,0.00033287168480455875,0.0010029323166236281,0.0002221556642325595,neutral,0.9999862909317017
1073,114800,129,False,136,1502,2021-11-18T02:36:58.000Z,967900,3800000,2650,From best friends to strangers in a split second ✌ #oneus #dancecover #kpopdancecover #oneus_official #kpop #rpd #randomplaydance #kpopfyp #dance,35,"{'label': 'positive', 'score': 0.5807591676712036}",2,0,from best friends to strangers in a split second oneus dancecover kpopdancecover oneus official kpop rpd randomplaydance kpopfyp dance,False,False,0,0,none,False,0,[],0,0.0,0.0022799703292548656,8.89424845809117e-05,0.00014745454245712608,0.0002356722397962585,0.00011463162081781775,neutral,0.9999912977218628
1074,8431,87,False,9,3103,2021-12-27T11:59:28.000Z,902800,6600000,1088,#eleven #ive #dancecover #kpopinpublic #beamedanceteam,22,"{'label': 'neutral', 'score': 0.8886488676071167}",0,0,eleven ive dancecover kpopinpublic beamedanceteam,False,False,0,0,none,False,0,[],0,0.0,0.001751361065544188,9.183069050777704e-05,0.0001644356525503099,0.0002106515457853675,0.00010047581599792466,neutral,0.9999758005142212
1075,61700,472,False,757,1060,2022-01-15T19:24:24.000Z,873200,4600000,1461,this was crazy omg #fyp #kpop #nct #aespa #dancecover #zoochallenge #zoo,21,"{'label': 'positive', 'score': 0.7667575478553772}",0,0,this was crazy omg fyp kpop nct aespa dancecover zoochallenge zoo,False,False,0,0,none,False,0,[],0,0.0,0.07820761203765869,0.00020825944375246763,0.00047495614853687584,0.00229346239939332,0.00030288705602288246,surprise,0.970852255821228
1076,43500,402,False,108,5006,2021-12-13T05:02:42.000Z,862500,4500000,2785,Responder a @carolinenicolh la vieja confiable KSNS #blackpink #blink #rose #prettysavage #lisa #jennie #jisoo #kpop #fyp #dancecover #fyp #dancecover,69,"{'label': 'neutral', 'score': 0.8123387694358826}",0,0,responder a la vieja confiable ksns blackpink blink rose prettysavage lisa jennie jisoo kpop fyp dancecover fyp dancecover,False,False,0,0,none,False,0,[],0,0.0,0.07916972786188126,0.00022272151545621455,0.0008486898732371628,0.003576818620786071,0.0003369770711287856,neutral,0.9999891519546509
1077,32500,10,False,16,12100,2022-04-19T19:57:25.000Z,858800,7000000,9820,"no importa el premio, lo importante es a quién le bailo.                         síganos en nuestras redes sociales! #dancecover #kpop #hermosillo #sigenoseninstagram @xyeraxcmx",15,"{'label': 'positive', 'score': 0.5583769679069519}",0,0,"no importa el premio, lo importante es a qui n le bailo. s ganos en nuestras redes sociales! dancecover kpop hermosillo sigenoseninstagram",False,False,0,0,none,False,0,[],0,0.0,0.07103012502193451,0.0002107085892930627,0.000842910900246352,0.0020425324328243732,0.00041528785368427634,neutral,0.9892996549606323
1078,72900,773,False,41,2519,2022-04-18T11:46:10.000Z,837700,7500000,2126,Me uno al trend ¿ amor eterno a god's menu <3 #hyunjin #dancecover #kpop #straykids,11,"{'label': 'neutral', 'score': 0.8235259056091309}",0,0,me uno al trend amor eterno a god's menu 3 hyunjin dancecover kpop straykids,False,False,0,0,none,False,0,[],0,0.0,0.004959879443049431,9.632637375034392e-05,0.00018224910309072584,0.00032510433811694384,0.00010915119491983205,neutral,0.9999814033508301
1079,108400,101,False,170,3678,2022-07-24T15:12:36.000Z,819500,5600000,4076,Replying to @sogori Yo y las que nos ponemos los tenis cuando:  #traduccioncapoper #fyp #parati #dance #kpop #kdance #kpopmexico #mexico #dancecover #kpopdance #baile #itzy #itzy_sneakers #putmysneakerson #putyoursneakerson #sneakerschallenge,21,"{'label': 'neutral', 'score': 0.8778883814811707}",1,0,replying to yo y las que nos ponemos los tenis cuando traduccioncapoper fyp parati dance kpop kdance kpopmexico mexico dancecover kpopdance baile itzy itzy sneakers putmysneakerson putyoursneakerson sneakerschallenge,False,False,0,0,none,False,0,[],0,0.0,0.09235430508852005,0.00026589620392769575,0.0010986520210281014,0.0025233894120901823,0.0006452567758969963,neutral,0.9999837875366211
1080,1900000,4,False,836,16900,2022-01-28T06:15:04.000Z,3400000,57000000,39800,Srivalli❤️ #tiktok #trending #trendingsong #trendy #trend #dancevideo   ❤️,12,"{'label': 'positive', 'score': 0.9140472412109375}",0,0,srivalli tiktok trending trendingsong trendy trend dancevideo,False,False,0,0,none,False,0,[],0,0.0,0.0017598421545699239,9.268475696444511e-05,0.00015831133350729942,0.0002106658066622913,9.970530663849786e-05,neutral,0.9997579455375671
1081,843500,549,False,1019,134500,2021-05-20T18:45:20.000Z,2200000,19000000,74400,✨#ColorCustomizer #justdancerthings #dancevideo #MaxPlumpJump #TostitosUnspokenBonds #SpotlightAPI #genz #PonderWithZion #dancechallenge,15,"{'label': 'positive', 'score': 0.5000913143157959}",2,0,colorcustomizer justdancerthings dancevideo maxplumpjump tostitosunspokenbonds spotlightapi genz ponderwithzion dancechallenge,False,False,0,0,none,False,0,[],0,0.0,0.0603005476295948,0.00016320351278409362,0.0005196997663006186,0.002010555472224951,0.0003297906368970871,neutral,0.999983549118042
1082,836300,12,False,116,14100,2020-06-01T13:31:09.000Z,2200000,24900000,16700,Guess the movie#SwagStepChallenge #chammakchallochelchabili #tiktokindia #dancevideo #foryoupage,20,"{'label': 'neutral', 'score': 0.821766197681427}",0,0,guess the movie swagstepchallenge chammakchallochelchabili tiktokindia dancevideo foryoupage,False,False,0,0,none,False,0,[],0,0.0,0.05042732506990433,0.00015600660117343068,0.00047483909293077886,0.0017808624543249607,0.00029370893025770783,neutral,0.9999648332595825
1083,1900000,4,False,836,9638,2022-01-25T05:55:27.000Z,1900000,29500000,21300,Srivalli❤️ #tiktok #trending #trendingsong #trendy #trend #dancevideo ❤️,18,"{'label': 'positive', 'score': 0.9121158123016357}",0,0,srivalli tiktok trending trendingsong trendy trend dancevideo,False,False,0,0,none,False,0,[],0,0.0,0.0017598421545699239,9.268475696444511e-05,0.00015831133350729942,0.0002106658066622913,9.970530663849786e-05,neutral,0.9997579455375671
1084,103900,15,False,56,819,2022-02-13T07:12:30.000Z,1800000,17000000,706,Woo! The dancers in Portland are amazing! #dance #dancers #photoshoot #hollywooddanceshoot #dancing #dancevideo #dancersoftiktok #dancecomoetition #portlandoregon #dancechallenge,13,"{'label': 'positive', 'score': 0.9821805953979492}",0,0,woo! the dancers in portland are amazing! dance dancers photoshoot hollywooddanceshoot dancing dancevideo dancersoftiktok dancecomoetition portlandoregon dancechallenge,False,False,0,0,none,False,0,[],0,0.0,0.0013153550680726767,9.458402928430587e-05,0.00014391295553650707,0.00020192332158330828,0.00011256250581936911,admiration,0.9994369149208069
1085,754500,6,False,795,7762,2019-11-11T11:21:37.000Z,1700000,27700000,71400,Mere re karam me #haryanvisong per #dance #team888 ke sath #desidance #dancevideo #haryanvidance #haryanvi #tiktokdance #viraldance,15,"{'label': 'neutral', 'score': 0.8785841464996338}",0,0,mere re karam me haryanvisong per dance team888 ke sath desidance dancevideo haryanvidance haryanvi tiktokdance viraldance,False,False,0,0,none,False,0,[],0,0.0,0.0802716314792633,0.0002576760307420045,0.0008909119060263038,0.001891248975880444,0.0006696500349789858,neutral,0.9999915361404419
1086,460800,20,False,422,2182,2022-03-28T00:15:34.000Z,1700000,12100000,3443,Just abit of #puppet play on display  #dance #dancevideo #movement #showcase #bodycontrol #danceeveryday #jajavankova #puppeting,19,"{'label': 'neutral', 'score': 0.7420216202735901}",1,0,just abit of puppet play on display dance dancevideo movement showcase bodycontrol danceeveryday jajavankova puppeting,False,False,0,0,none,False,0,[],0,0.0,0.003957620821893215,8.444804552709684e-05,0.00017491920152679086,0.00029853396699763834,0.00012566577061079443,neutral,0.9999797344207764
1087,836300,12,False,116,8399,2020-05-17T11:24:01.000Z,1600000,19200000,12400,genda phool#dancevideo #foryoupage #tiktok_india #trending #manishasati,16,"{'label': 'neutral', 'score': 0.700271487236023}",0,0,genda phool dancevideo foryoupage tiktok india trending manishasati,False,False,0,0,none,False,0,[],0,0.0,0.0019869806710630655,9.594811854185537e-05,0.00017269978707190603,0.00021516573906410486,9.082516771741211e-05,neutral,0.9999001026153564
1088,9579,53,False,40,9345,2020-05-04T19:18:24.000Z,1300000,7300000,17100,if you were on the internet 3-4 years ago you saw these and you rewatched them. #viral #dancevideo #drake #fettywap #dancechallege #fyp #foryoupage,59,"{'label': 'neutral', 'score': 0.8129358887672424}",1,1,if you were on the internet 3-4 years ago you saw these and you rewatched them. viral dancevideo drake fettywap dancechallege fyp foryoupage,False,True,0,1,them_only,False,0,[],0,0.0,0.00435117119923234,9.506943024462089e-05,0.00015382017591036856,0.00033798214280977845,0.00010448985995026305,neutral,0.9999693632125854
1089,8918,108,False,12,41800,2021-04-05T01:32:11.000Z,1200000,5100000,60300,HERE WE GO AGAIN!  #mammamia #tiktok #video #love #foryou #dancevideo,11,"{'label': 'positive', 'score': 0.8718182444572449}",0,0,here we go again! mammamia tiktok video love foryou dancevideo,True,False,1,0,we_only,False,0,[],0,0.0,0.004434310365468264,9.178638720186427e-05,0.00017857311468105763,0.00027351221069693565,0.00012476205301936716,love,0.9712194800376892
1090,556400,54,False,279,6175,2021-02-10T00:53:18.000Z,1200000,18400000,37800,Create ur own style❤️ #dancevideo #moana #happy #funny #loveyou #music #enjoy #dontsad  #vday2021,16,"{'label': 'positive', 'score': 0.9728224277496338}",1,0,create ur own style dancevideo moana happy funny loveyou music enjoy dontsad vday2021,False,False,0,0,none,False,0,[],0,0.0,0.012555410154163837,9.852079529082403e-05,0.0002431095199426636,0.0005646892241202295,0.0002236987929791212,love,0.8299700617790222
1091,163300,201,False,51,3418,2020-01-30T07:42:53.000Z,1200000,29100000,18000,love this music #tamlsong #dancevideo #@megnakunju,15,"{'label': 'positive', 'score': 0.9809867739677429}",1,0,love this music tamlsong dancevideo,False,False,0,0,none,False,0,[],0,0.0,0.0010957771446555853,0.00010311853839084506,0.00014303697389550507,0.00017854449106380343,0.00011742088827304542,love,0.9996528625488281
1092,1900000,4,False,836,13600,2022-06-29T05:07:51.000Z,1100000,22900000,5648,Kamli #tiktok #trending #trend #trendy #dancevideo ❤️,10,"{'label': 'positive', 'score': 0.8612108826637268}",0,0,kamli tiktok trending trend trendy dancevideo,False,False,0,0,none,False,0,[],0,0.0,0.0011382244993001223,9.963088814401999e-05,0.00014924963761586696,0.0001891776773845777,0.00010173765622312203,neutral,0.9998934268951416
1093,177400,64,False,475,1884,2019-11-05T19:08:57.000Z,1000000,10200000,27000,Ik Tera Suit Ni - @manindarbuttar  #ikterasuitni #iktera #maninderbhuttar #dancevideo #danceindia #awezdarbar,10,"{'label': 'neutral', 'score': 0.8040692210197449}",1,0,ik tera suit ni - ikterasuitni iktera maninderbhuttar dancevideo danceindia awezdarbar,False,False,0,0,none,False,0,[],0,0.0,0.015104807913303375,0.00012718047946691513,0.0003680208174046129,0.0006355642690323293,0.0002498594403732568,neutral,0.9885955452919006
1094,4000000,0,True,86,2299,2020-05-14T15:13:42.000Z,923000,8900000,1628,lockdown ke baad aap 1st kissey miloge?main apni naani se ! # #lockdownfunny #staypositive #dancevideo #dance #adahsharma #commando3 #naani #naanilove,19,"{'label': 'positive', 'score': 0.5741730332374573}",0,0,lockdown ke baad aap 1st kissey miloge?main apni naani se ! lockdownfunny staypositive dancevideo dance adahsharma commando3 naani naanilove,False,False,0,0,none,False,0,[],0,0.0,0.24772293865680695,0.0006109474343247712,0.0011617650743573904,0.0066198911517858505,0.000939978810492903,neutral,0.9999898672103882
1095,67700,67,False,312,998,2020-06-13T04:48:00.000Z,870500,14000000,1949,Treanding song with @babajackson2020 #foryou #viral #fyp #tiktokindia #foryoupage #love #trend #team07 #dance #dancing #dancevideo,13,"{'label': 'positive', 'score': 0.5072431564331055}",0,0,treanding song with foryou viral fyp tiktokindia foryoupage love trend team07 dance dancing dancevideo,False,False,0,0,none,False,0,[],0,0.0,0.010769088752567768,0.00010378184379078448,0.0001988536969292909,0.0005510161281563342,0.00014929745520930737,neutral,0.9999266862869263
1096,262600,31,False,367,2123,2021-12-24T00:38:14.000Z,807100,11800000,10200,This is how you open up a round!  #dance #dancevideo #letsgo #mariepoppinsdancer #popping #freestyle #redbulldanceyourstyle,11,"{'label': 'positive', 'score': 0.5954523682594299}",1,0,this is how you open up a round! dance dancevideo letsgo mariepoppinsdancer popping freestyle redbulldanceyourstyle,False,False,0,0,none,False,0,[],0,0.0,0.03489023819565773,0.00011199505388503894,0.00030620337929576635,0.001054193708114326,0.00027618344756774604,neutral,0.9997872710227966
1097,231500,21,False,451,22900,2021-12-11T02:06:17.000Z,787600,14000000,96800,#хочуврек #djpotok #music #dancevideo #dance,17,"{'label': 'neutral', 'score': 0.8255956768989563}",1,0,djpotok music dancevideo dance,False,False,0,0,none,False,0,[],0,0.0,0.001757489051669836,9.50014655245468e-05,0.00015926595369819552,0.00020229544315952808,9.730747842695564e-05,neutral,0.9999902248382568
1098,505500,66,False,792,5633,2020-06-22T01:47:09.000Z,771100,13900000,6398,Butta Bomma #foryoupage #trending #telegu #buttabommasong #poojahegde #aaluarjun #alavaikuntapuramlo #dancer #dancevideo #tiktokdance,14,"{'label': 'neutral', 'score': 0.7385092377662659}",0,0,butta bomma foryoupage trending telegu buttabommasong poojahegde aaluarjun alavaikuntapuramlo dancer dancevideo tiktokdance,False,False,0,0,none,False,0,[],0,0.0,0.20045731961727142,0.0006572752026841044,0.002054107142612338,0.00919983722269535,0.0008370460709556937,neutral,0.9999582767486572
1099,94000,6,False,173,2275,2020-05-04T13:56:51.000Z,765500,6900000,4581,20 Million Views    This Video Changed EveryThing    #isharetere #livedance #lovestage #foryou #new_trending #dancevideo #stagedance,22,"{'label': 'positive', 'score': 0.9724754095077515}",0,0,20 million views this video changed everything isharetere livedance lovestage foryou new trending dancevideo stagedance,False,False,0,0,none,False,0,[],0,0.0,0.0028910087421536446,8.798905764706433e-05,0.0001462982763769105,0.00023827984114177525,0.0001085253752535209,neutral,0.9913917779922485
1100,3500000,45,False,189,599600,2021-01-15T12:39:08.000Z,23000000,209900000,583000,Ja ich will! #dress #puppet #dancer #fy  #wtf #fd,14,"{'label': 'neutral', 'score': 0.6233214735984802}",0,0,ja ich will! dress puppet dancer fy wtf fd,False,False,0,0,none,False,0,[],0,0.0,0.7307747602462769,0.0045842016115784645,0.008466589264571667,0.0676833987236023,0.0017534513026475906,neutral,0.9534960985183716
1101,896600,2022,False,69,100000,2022-06-09T11:29:43.000Z,8700000,52600000,216800,I had the best time with my girl @Vanessa M  @_kmstudios #dancer #choreography #trending #slumberparty #ashnikko #lgbt #brisbane #twerk #kmstudios #australia #dancetok #justiceforjohnnydepp #partnerwork #lesbian,60,"{'label': 'positive', 'score': 0.9773927330970764}",3,0,i had the best time with my girl m dancer choreography trending slumberparty ashnikko lgbt brisbane twerk kmstudios australia dancetok justiceforjohnnydepp partnerwork lesbian,False,False,0,0,none,False,0,[],0,0.0,0.030714746564626694,0.0003068805090151727,0.005597020033746958,0.0016102615045383573,0.0003608968108892441,joy,0.5164459347724915
1102,2400000,427,True,573,33500,2021-09-07T17:15:03.000Z,8300000,42900000,79700,Thought we’d do it one last time  #dance #dancer #dancers @cost_n_mayor @mishaypetronelli @EbonyWilliamsWorld @Jake Brandorff,11,"{'label': 'positive', 'score': 0.6115249991416931}",1,0,thought we d do it one last time dance dancer dancers brandorff,True,False,1,0,we_only,False,0,[],0,0.0,0.0007472877041436732,0.00010976649355143309,0.00014078841195441782,0.00018170251860283315,0.00012181873171357438,neutral,0.9946994781494141
1103,2000000,651,False,82,47600,2021-01-16T23:49:51.000Z,6700000,43500000,59300,Im trying ladies #SeaShanty#FamilyLife#FiveOClock#HomeImprovement#hotboss#dancer#anime#lgbtq#SmallBiz#WinterFashion#fyp#foryou#goviral#not,15,"{'label': 'neutral', 'score': 0.5237134099006653}",0,0,im trying ladies seashanty familylife fiveoclock homeimprovement hotboss dancer anime lgbtq smallbiz winterfashion fyp foryou goviral not,False,False,0,0,none,False,0,[],0,0.0,0.053429871797561646,0.0001520192454336211,0.000993227120488882,0.0019889010582119226,0.0002853217301890254,neutral,0.9999878406524658
1104,432600,1391,False,74,99200,2021-08-23T17:00:55.000Z,6500000,45000000,111600,I’m gonna tell my future kids this is money launduring #strippatok #strippaoftiktok #money #dancer #accountant #fypシ #lgbtq #oasis #baddies,109,"{'label': 'negative', 'score': 0.7536805868148804}",0,0,i m gonna tell my future kids this is money launduring strippatok strippaoftiktok money dancer accountant fyp lgbtq oasis baddies,False,False,0,0,none,False,0,[],0,0.0,0.158682718873024,0.0004485547833610326,0.008025044575333595,0.00644473684951663,0.0008907595183700323,neutral,0.9999780654907227
1105,2500000,45,True,261,36700,2021-07-08T20:08:22.000Z,5300000,25800000,24200,Charlie opened the door #dancer #TakisTransformation #GossipGirlHere #DADMOVES #PrimeDayShowPJParty,11,"{'label': 'neutral', 'score': 0.5884655714035034}",0,0,charlie opened the door dancer takistransformation gossipgirlhere dadmoves primedayshowpjparty,False,False,0,0,none,False,0,[],0,0.0,0.01985595002770424,0.00010180093522649258,0.0002292451390530914,0.0007588959997519851,0.00017044319247361273,neutral,0.9998818635940552
1106,2000000,93,False,241,45400,2021-06-21T22:32:38.000Z,5300000,50700000,139200,Compartir con ellos siempre ❤️ #foryou #parati #bellaquita #dancer @emirabdulgani @dalexmusic @lennytavarez,23,"{'label': 'positive', 'score': 0.8521783947944641}",1,0,compartir con ellos siempre foryou parati bellaquita dancer,False,False,0,0,none,False,0,[],0,0.0,0.06003065034747124,0.00017409819702152163,0.0009318134980276227,0.0019032420823350549,0.0003636590554378927,neutral,0.9999574422836304
1107,6200000,189,False,873,58100,2021-03-05T03:43:51.000Z,5000000,19500000,52000,"The beat doesn’t drop, he drops the beat ‼️ #trend #dad #gooff #dancer #notviral",14,"{'label': 'neutral', 'score': 0.6372401714324951}",0,0,"the beat doesn t drop, he drops the beat trend dad gooff dancer notviral",False,False,0,0,none,False,0,[],0,0.0,0.004608697257936001,8.534251537639648e-05,0.00016745590255595744,0.00031098208273760974,9.966148354578763e-05,neutral,0.9999843835830688
1108,546100,452,False,260,16900,2021-05-13T00:48:12.000Z,5000000,35900000,13000,Llámame loca pero es uno de los mejores sonidos del mundo #ASMR #MAKEYOURMOVE #dancer #SipIntoSummer #LoveMeMode,10,"{'label': 'neutral', 'score': 0.6605349779129028}",0,0,ll mame loca pero es uno de los mejores sonidos del mundo asmr makeyourmove dancer sipintosummer lovememode,False,False,0,0,none,False,0,[],0,0.0,0.20255738496780396,0.0005181034212000668,0.0025333091616630554,0.0043597775511443615,0.0013615296920761466,neutral,0.8655954003334045
1109,134600,956,False,108,7254,2021-05-11T07:57:18.000Z,3900000,20500000,3808,"Don’t come at me for how I do it, I’m just lazy and forgetful  #striptok #dancer #spicygymnast #fyp #foryou #follow",59,"{'label': 'negative', 'score': 0.7503771781921387}",1,0,"don t come at me for how i do it, i m just lazy and forgetful striptok dancer spicygymnast fyp foryou follow",False,False,0,0,none,False,0,[],0,0.0,0.21648941934108734,0.000346555927535519,0.0011849694419652224,0.005441857967525721,0.0014288409147411585,disappointment,0.9952608942985535
1110,683800,617,False,519,14300,2021-12-12T23:50:22.000Z,3700000,27800000,13100,Mi jefecin dc: yo mero #trend #dancer #tonyrds #jenniferlopez,15,"{'label': 'neutral', 'score': 0.8468773365020752}",0,0,mi jefecin dc yo mero trend dancer tonyrds jenniferlopez,False,False,0,0,none,False,0,[],0,0.0,0.015490858815610409,0.00010673610086087137,0.0002976160612888634,0.0006772184278815985,0.00015507283387705684,neutral,0.9999775886535645
1111,241800,1334,False,20,2320,2019-11-30T23:31:52.000Z,3700000,37300000,66600,had to hop on the trend‍♀️ #fyp #foryou #foryoupage #dance #dancer #contortionist #contortion #tilt,15,"{'label': 'neutral', 'score': 0.7679927945137024}",0,0,had to hop on the trend fyp foryou foryoupage dance dancer contortionist contortion tilt,False,False,0,0,none,False,0,[],0,0.0,0.034254901111125946,0.00011493709462229162,0.00027178614982403815,0.0013215470826253295,0.00017469302110839635,neutral,0.9999827146530151
1112,405600,2123,False,218,9778,2020-08-01T20:13:07.000Z,3600000,15800000,10100,✨DIY upcycling stripper shoes￼!✨  #foryou #fyp #strippershoes #dancer,59,"{'label': 'positive', 'score': 0.7423014640808105}",0,0,diy upcycling stripper shoes ! foryou fyp strippershoes dancer,False,False,0,0,none,False,0,[],0,0.0,0.5642375946044922,0.0012776392977684736,0.0042688180692493916,0.0609261728823185,0.0007254179799929261,neutral,0.9999915361404419
1113,1100000,766,False,1822,27600,2021-06-25T02:10:21.000Z,3600000,21300000,30000,Dc:@sauxyyjay || the vibesss✨✨ #foryou #foryoupage #viral #parati #dancer,15,"{'label': 'positive', 'score': 0.8500621318817139}",0,0,dc the vibesss foryou foryoupage viral parati dancer,False,False,0,0,none,False,0,[],0,0.0,0.005402137525379658,8.900323155103251e-05,0.00017172735533677042,0.0003315484500490129,0.00011017462384188548,neutral,0.9999891519546509
1114,67400,141,False,18,34500,2022-05-24T07:46:54.000Z,3600000,41000000,69200,#fyp #trending #couple #dancer,14,"{'label': 'neutral', 'score': 0.8379860520362854}",0,0,fyp trending couple dancer,False,False,0,0,none,False,0,[],0,0.0,0.002032706281170249,9.3501279479824e-05,0.00016782099555712193,0.00026191872893832624,8.790837455308065e-05,neutral,0.9999825954437256
1115,1900000,447,False,391,47000,2022-02-07T00:58:15.000Z,3400000,22200000,164200,FEM QUEEN Sis is BACK!  listen.. the courage to step on that floor JAN 31 @opentoall.ent #voguing #voguedance #ballroomscene #dancer,40,"{'label': 'positive', 'score': 0.9158973097801208}",1,0,fem queen sis is back! listen.. the courage to step on that floor jan 31 .ent voguing voguedance ballroomscene dancer,False,False,0,0,none,False,0,[],0,0.0,0.008949674665927887,8.837351197144017e-05,0.00021556597494054586,0.0004770162340719253,0.00013140153896529227,neutral,0.9986959099769592
1116,2800000,5,True,634,21900,2020-12-04T23:55:31.000Z,3400000,30400000,130500,Urban theory dance crew @artistomg  #foryou #dancer #fyp #2020Wrapped,14,"{'label': 'neutral', 'score': 0.6291655898094177}",0,0,urban theory dance crew foryou dancer fyp 2020wrapped,False,False,0,0,none,False,0,[],0,0.0,0.0010070072021335363,9.735109779285267e-05,0.00013945232785772532,0.00019413705740589648,9.699980728328228e-05,neutral,0.9999901056289673
1117,174300,33,False,346,13200,2021-06-06T20:45:44.000Z,3400000,13600000,5129,#foryoupage #dancemoms #foryou #fyp #4upage #maddieziegler #4u #4upage #dancer #charlidamelio #NeverJustAGame #aldc #mackenzieziegler #chloelukasiak,115,"{'label': 'neutral', 'score': 0.7609658241271973}",1,0,foryoupage dancemoms foryou fyp 4upage maddieziegler 4u 4upage dancer charlidamelio neverjustagame aldc mackenzieziegler chloelukasiak,False,False,0,0,none,False,0,[],0,0.0,0.09477156400680542,0.0002045599539997056,0.0005945431184954941,0.0037290409673005342,0.00034705334110185504,neutral,0.9999920129776001
1118,9600000,7,False,465,8479,2019-11-16T07:57:55.000Z,3300000,36600000,92700,Chamcham chamcham  #dancer #foryoupage #bijjudnce #tigershroff #chamchamcham ❤️,14,"{'label': 'positive', 'score': 0.8652200698852539}",0,0,chamcham chamcham dancer foryoupage bijjudnce tigershroff chamchamcham,False,False,0,0,none,False,0,[],0,0.0,0.19340156018733978,0.0010378684382885695,0.005248253233730793,0.01929399184882641,0.0007893799338489771,neutral,0.9999845027923584
1119,9600000,7,False,465,7017,2019-10-04T07:48:35.000Z,3300000,39700000,36900,Bolo tararara !!  #bolotararara #dancer #bijjudnce #delermehendi #trend,14,"{'label': 'neutral', 'score': 0.6710512638092041}",0,0,bolo tararara !! bolotararara dancer bijjudnce delermehendi trend,False,False,0,0,none,False,0,[],0,0.0,0.024199286475777626,0.00013411325926426798,0.0005537837860174477,0.0009725485579110682,0.0002629972295835614,neutral,0.9999659061431885
1120,12900000,71,True,552,12400,2020-02-20T11:52:28.000Z,8200000,57400000,16800,Hearts #fanart #foryou #music #billieeilish #song #fyp #art #billieeilishfans #зурхоккей #hcsalavat #singlelife #рольвтикток #СберЛюбимка,15,"{'label': 'positive', 'score': 0.7708770036697388}",1,0,hearts fanart foryou music billieeilish song fyp art billieeilishfans hcsalavat singlelife,False,False,0,0,none,False,0,[],0,0.0,0.004553571343421936,9.434873209102079e-05,0.00017384572129230946,0.00029215001268312335,0.00013123425014782697,neutral,0.9999336004257202
1121,10900000,7,True,141,49500,2021-07-06T16:18:53.000Z,7700000,64800000,40200,Challenge accepted #billiejean #mj #michaeljackton #moonwalker #sing #kingofpop #michaeljackson #song,32,"{'label': 'neutral', 'score': 0.626670777797699}",0,0,challenge accepted billiejean mj michaeljackton moonwalker sing kingofpop michaeljackson song,False,False,0,0,none,False,0,[],0,0.0,0.0010955323232337832,9.898023563437164e-05,0.00013972677697893232,0.00019884668290615082,0.00011357360926922411,neutral,0.9982201457023621
1122,876700,198,False,8,168500,2019-11-25T05:48:05.000Z,7200000,40100000,696600,"Dear, 2045. by me #globalwarming  #fyp #awareness #singing #climatechange #stopclimatechange #song #foryou",57,"{'label': 'neutral', 'score': 0.6959289312362671}",0,0,"dear, 2045. by me globalwarming fyp awareness singing climatechange stopclimatechange song foryou",False,False,0,0,none,False,0,[],0,0.0,0.000985431601293385,0.00010047811520053074,0.00013432982086669654,0.00018184255168307573,0.00011163380986545235,neutral,0.9992245435714722
1123,1900000,47,True,648,46000,2020-04-28T13:37:31.000Z,5200000,67200000,257100,SONG FOR TRUE LOVERS ❤️ (Share with your Love) #fuxino #music #truelove #amirkhan #easy #piano #tune #foryou #learnfromhome #sad #song,19,"{'label': 'positive', 'score': 0.9137190580368042}",2,0,song for true lovers share with your love fuxino music truelove amirkhan easy piano tune foryou learnfromhome sad song,False,False,0,0,none,False,0,[],0,0.0,0.009055978618562222,9.530234092380852e-05,0.00021491231746040285,0.0004539628862403333,0.00017855949408840388,neutral,0.9998464584350586
1124,1600000,49,False,949,9827,2020-03-30T14:08:34.000Z,5200000,52400000,44000,baccho ko bina mare. Drane ka tarika #tiktokindia #virał #1million #tiktok #forupage #tiktoklover #song #duet #dailog,24,"{'label': 'neutral', 'score': 0.8086462020874023}",0,0,baccho ko bina mare. drane ka tarika tiktokindia vira 1million tiktok forupage tiktoklover song duet dailog,False,False,0,0,none,False,0,[],0,0.0,0.04676320403814316,0.00022019026800990105,0.0006194066372700036,0.001506705186329782,0.00044547737343236804,neutral,0.9999911785125732
1125,394800,33,False,28,22100,2021-06-23T23:21:10.000Z,5100000,33800000,159200,Adinross best stream!!! #fy #foryou #adinross #torylanez #rap #freestylerap #viral #explore #song #music,23,"{'label': 'positive', 'score': 0.9412375092506409}",1,0,adinross best stream!!! fy foryou adinross torylanez rap freestylerap viral explore song music,False,False,0,0,none,False,0,[],0,0.0,0.008280094712972641,0.0001020384588628076,0.00018284001271240413,0.0004232554347254336,0.00015448043996002525,admiration,0.9988106489181519
