authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,clean_text,has_we,has_them,we_count,them_count,pronoun_type,has_othering,othering_score,matched_patterns,othering_predicted,othering_proba,toxicity,severe_toxicity,identity_attack,insult,threat,emotion,emotion_score
1400000,1325,False,437,19400,2022-03-05T16:58:19.000Z,9500000,99600000,71400,Part 3? #funny #football #futbol #fypシ #gasfootball,50,part 3? funny football futbol fyp gasfootball,False,False,0,0,none,False,0,[],0,0.0,0.02590904943645,0.0001276995026273,0.0003259795485064,0.0009236825280822,0.0002131857181666,amusement,0.9848707318305968
16300000,22,True,909,59700,2021-09-11T07:49:48.000Z,9000000,88100000,78100,“Drink water”  #UnitedOnTikTok #ManUtd #MUFC #soccer #football #cristianoronaldo #ronaldo #oldtrafford,7,drink water unitedontiktok manutd mufc soccer football cristianoronaldo ronaldo oldtrafford,False,False,0,0,none,False,0,[],0,0.0,0.1309251338243484,0.0002905572764575,0.0016406624345108,0.0022635001223534,0.0007026774692349,neutral,0.999979853630066
1100000,9,False,212,53800,2021-04-18T11:49:47.000Z,9000000,93200000,279900,Wow  #football #футбол #funnyvideos #footballadvanced,11,wow football funnyvideos footballadvanced,False,False,0,0,none,False,0,[],0,0.0,0.0011145337484776,9.874812531052156e-05,0.0001392820850014,0.000186432924238,0.0001071895821951,excitement,0.6824812293052673
1300000,75,False,379,23300,2022-06-06T14:28:45.000Z,9000000,65100000,132300,1000IQ #fyp #viral #football #iq,15,1000iq fyp viral football iq,False,False,0,0,none,False,0,[],0,0.0,0.1463425904512405,0.0004370980896055,0.0020214989781379,0.0056785088963806,0.0004705029423348,neutral,0.999980092048645
485600,3,False,33,29800,2022-05-23T05:21:09.000Z,8900000,85100000,33500,fan hâm mộ đặt biệt #soccer #football #topsoccertv,22,fan h m m t bi t soccer football topsoccertv,False,False,0,0,none,False,0,[],0,0.0,0.2439497709274292,0.0010370757663622,0.0029698926955461,0.0204130094498395,0.0008330786949954,neutral,0.9999839067459106
12700000,56,False,573,11300,2021-09-20T17:53:33.000Z,8700000,68100000,12600,The last one found it obvious  Clique on the + sign for more crazy reaction! #football #foryou #reaction,33,the last one found it obvious clique on the sign for more crazy reaction! football foryou reaction,False,False,0,0,none,False,0,[],0,0.0,0.0549912378191947,0.0001175172292278,0.0003695603809319,0.0018184157088398,0.0003045793273486,neutral,0.9999548196792604
12700000,56,False,573,5653,2021-05-06T16:51:29.000Z,8300000,76100000,9101,Je suis choqué le dernier il est ouf  @jaaffreestyle #football,25,je suis choque le dernier il est ouf football,False,False,0,0,none,False,0,[],0,0.0,0.0123672150075435,0.0001014253648463,0.0002815647167153,0.0004991844762116,0.0001999038358917,neutral,0.9995715022087096
338100,33,False,156,35500,2021-06-20T17:17:37.000Z,7900000,69500000,178200,#capitantsubasa #hullcity #premierleague #football #fypシ #foryou,12,capitantsubasa hullcity premierleague football fyp foryou,False,False,0,0,none,False,0,[],0,0.0,0.13594651222229,0.0003054220287594,0.0008020618697628,0.0044831866398453,0.0003777531383093,neutral,0.9999892711639404
2600000,661,False,640,16700,2021-05-04T22:09:02.000Z,7400000,88700000,8606,So close yet so far away... @seba.miller31 #foryou #fyp #foryoupage #trending #viral #tennis #football #tictactoe #challenge #sports #funny,23,so close yet so far away... .miller31 foryou fyp foryoupage trending viral tennis football tictactoe challenge sports funny,False,False,0,0,none,False,0,[],0,0.0,0.0026657446287572,8.99663646123372e-05,0.0001466010289732,0.0002305187954334,9.8121578048449e-05,amusement,0.9989853501319884
1400000,142,False,31,19200,2022-03-01T17:24:41.000Z,7300000,54500000,27300,golden foot  #messi #football #leomessi #viral,26,golden foot messi football leomessi viral,False,False,0,0,none,False,0,[],0,0.0,0.0158180799335241,0.0001443841319996,0.0003997123567387,0.0006491956301033,0.0001987822470255,neutral,0.999990463256836
291900,54,False,88,9916,2022-04-17T17:28:54.000Z,7000000,96200000,4218,F2 challenge people to do cristiano’s jump #f2 #cr7 #foryou #foryoupage #viral #fyp #parati #football,57,f2 challenge people to do cristiano s jump f2 cr7 foryou foryoupage viral fyp parati football,False,False,0,0,none,False,0,[],0,0.0,0.1451733857393264,0.0003282576799392,0.0011486953590065,0.003362592542544,0.0007899721385911,neutral,0.9999850988388062
2100000,228,True,366,40300,2021-03-19T15:24:33.000Z,7000000,49800000,41000,Je note les gens dans la rue  #football,24,je note les gens dans la rue football,False,False,0,0,none,False,0,[],0,0.0,0.0020892941392958,9.0778325102292e-05,0.0001781097234925,0.0002252661506645,0.0001127778014051,neutral,0.999990463256836
8600000,224,True,1211,30600,2022-02-02T15:58:10.000Z,6900000,69600000,26500,@official.abdurozik favorite baller ⚽️ #football #soccer #footbaltiktok #foryou #viral,39,.abdurozik favorite baller football soccer footbaltiktok foryou viral,False,False,0,0,none,False,0,[],0,0.0,0.029112946242094,0.0001255874376511,0.0003191229479853,0.0009776693768799,0.0002610914816614,love,0.9937611222267152
2700000,16,False,72,36300,2021-10-12T11:16:35.000Z,6900000,91500000,26200,Pavard SAD #football #pogba #france #pavard,0,pavard sad football pogba france pavard,False,False,0,0,none,False,0,[],0,0.0,0.046899490058422,0.0001527288695797,0.0004832028644159,0.0010773398680612,0.0003520482277963,sadness,0.924756646156311
16300000,22,True,909,32400,2021-09-11T21:00:28.000Z,6600000,63200000,155300,It just had to be ❤️ #UnitedOnTikTok #ManUtd #MUFC #football #soccer #cristianoronaldo #ronaldo #oldtrafford #premierleague,0,it just had to be unitedontiktok manutd mufc football soccer cristianoronaldo ronaldo oldtrafford premierleague,False,False,0,0,none,False,0,[],0,0.0,0.0340964123606681,0.0001623641146579,0.0005588204367086,0.0011848289286717,0.0002830490702763,neutral,0.999975562095642
1100000,58,False,330,20000,2021-08-05T23:06:10.000Z,6600000,43200000,87200,#football #Futt4K #4K #foryou,41,football futt4k 4k foryou,False,False,0,0,none,False,0,[],0,0.0,0.7580567002296448,0.0066170818172395,0.0046934159472584,0.1221199110150337,0.0016515298048034,neutral,0.9999731779098512
4700000,124,True,3780,9827,2020-05-04T12:22:08.000Z,2500000,25500000,54800,TikTok vs Reality  @danaimak_  #fitness #fail #fitnesschallenge #fitnessindia #fyp #foryoupage #foryou #xyzbca #xyzcba,11,tiktok vs reality fitness fail fitnesschallenge fitnessindia fyp foryoupage foryou xyzbca xyzcba,False,False,0,0,none,False,0,[],0,0.0,0.0192457567900419,0.0001078899804269,0.0002239040768472,0.0007479022024199,0.0001998851657845,neutral,0.9999916553497314
166700,224,False,92,5842,2022-02-14T16:39:27.000Z,2200000,13300000,18000,Couple challenge #valentinesday #couple#challenge#foryou#fürdich#valentinesday2020 #fyp #gymrat #fitness #fitnesschallenge,31,couple challenge valentinesday couple challenge foryou f rdich valentinesday2020 fyp gymrat fitness fitnesschallenge,False,False,0,0,none,False,0,[],0,0.0,0.004058470018208,8.71443553478457e-05,0.0001550293673062,0.0002915870863944,0.0001071510559995,neutral,0.9793992042541504
391300,100,False,438,3330,2022-03-17T16:36:01.000Z,2000000,10500000,3744,This was too fun  @zandraaaa #macysownyourstyle #AerieREAL #fittok #fitnesschallenge #gymchallenge #fitness #gymtok,154,this was too fun macysownyourstyle aeriereal fittok fitnesschallenge gymchallenge fitness gymtok,False,False,0,0,none,False,0,[],0,0.0,0.0034745649900287,8.574059029342607e-05,0.0001564670819789,0.0002645544591359,0.0001120528468163,amusement,0.9264855980873108
8736,68,False,187,6437,2021-10-09T00:55:57.000Z,1900000,10300000,17700,Y'all think he's going places or nah? #Edit #Videography #fitnesschallenge #basketball,15,y'all think he's going places or nah? edit videography fitnesschallenge basketball,False,False,0,0,none,False,0,[],0,0.0,0.001458523562178,9.08094152691774e-05,0.0001340283633908,0.0002127195475623,0.0001090637015295,neutral,0.9997791647911072
28300000,71,True,390,7341,2020-06-30T18:00:41.000Z,1900000,15100000,10600,Siempre quise poder hacer esto... y hoy lo logré  #fitnesschallenge #tiktokindia,15,siempre quise poder hacer esto... y hoy lo logr fitnesschallenge tiktokindia,False,False,0,0,none,False,0,[],0,0.0,0.0880740508437156,0.0002699322358239,0.0008009605226106,0.0015639353077858,0.0006190711283124,neutral,0.9999829530715942
5300000,274,False,338,10300,2022-06-10T18:30:54.000Z,1800000,10600000,12500,Way harder than everyone made it look wtf. C: @Bryce McKenzie #handstandchallenge #corestrength #presshandstand #fitnesschallenge,15,way harder than everyone made it look wtf. c mckenzie handstandchallenge corestrength presshandstand fitnesschallenge,False,False,0,0,none,False,0,[],0,0.0,0.451489508152008,0.0022900498006492,0.0015389227773994,0.0152742685750126,0.0008865919080562,neutral,0.9998931884765624
20100,1026,False,334,2698,2020-05-22T06:51:00.000Z,1700000,9200000,74000,@carrieberkk thought I’d try it cause why not. I’ll do a progressive video everyday for 10 days! Here we go... #gym #fitnesschallenge #fyp #xyzbca,24,thought i d try it cause why not. i ll do a progressive video everyday for 10 days! here we go... gym fitnesschallenge fyp xyzbca,True,False,1,0,we_only,False,0,[],0,0.0,0.0020890475716441,8.983905718196183e-05,0.0001498751225881,0.0002272969868499,0.0001090739970095,neutral,0.9999531507492064
2200000,85,False,697,6361,2020-06-13T15:38:49.000Z,1500000,11200000,123600,Your ass and legs will burn  #foryoupage #fyp #fit #workoutchallenge #workout #fitness #sisters #fitnesschallenge,51,your ass and legs will burn foryoupage fyp fit workoutchallenge workout fitness sisters fitnesschallenge,False,False,0,0,none,False,0,[],0,0.0,0.9953137636184692,0.3615164160728454,0.0257880743592977,0.7624415159225464,0.5709399580955505,neutral,0.999972939491272
66300,0,False,307,2726,2020-10-27T17:08:58.000Z,1200000,9400000,1608,I’m born to succeed. #board #fitness #fitnesschallenge #sports,35,i m born to succeed. board fitness fitnesschallenge sports,False,False,0,0,none,False,0,[],0,0.0,0.0009247093112207,0.000103392652818,0.000135644513648,0.0001834192080423,0.0001186964800581,excitement,0.4524254202842712
36700,49,False,61,742,2020-03-18T04:13:51.000Z,1100000,15500000,564,Never give up#foyoupage #fitnesschallenge #motivation #fitness #skills,19,never give up foyoupage fitnesschallenge motivation fitness skills,False,False,0,0,none,False,0,[],0,0.0,0.0047970334999263,8.71624652063474e-05,0.0001828302629292,0.0002895666693802,0.0001337917638011,neutral,0.9399551153182985
48500,15,False,94,3043,2020-05-24T11:54:41.000Z,1000000,8700000,4504,Dosto bahut muskil se bni ye video.#desiworkout #armwrestling #workout #crossfit #fitnesschallenge #desiworkout #tiktokindian #fitnessfreak,16,dosto bahut muskil se bni ye video. desiworkout armwrestling workout crossfit fitnesschallenge desiworkout tiktokindian fitnessfreak,False,False,0,0,none,False,0,[],0,0.0,0.0618117861449718,0.0002285221562488,0.0006326832808554,0.0017037237994372,0.0005381364026106,neutral,0.9999849796295166
571900,65,False,542,6475,2019-12-07T00:30:19.000Z,995500,13500000,76400,New fitness challenge for you guys #fitnesschallenge #fitnesstips #fyp #foryoupage #foryourpage #fitnessfreak,8,new fitness challenge for you guys fitnesschallenge fitnesstips fyp foryoupage foryourpage fitnessfreak,False,False,0,0,none,False,0,[],0,0.0,0.0079847872257232,9.495455014985056e-05,0.0001715960825094,0.0003981168847531,0.0001384361239615,excitement,0.6199601888656616
166200,2082,False,207,3253,2021-02-04T09:00:36.000Z,976300,5100000,10700,Bringing this one back #fyp #foryou #fitness #fitnesschallenge #workoutchallenge,15,bringing this one back fyp foryou fitness fitnesschallenge workoutchallenge,False,False,0,0,none,False,0,[],0,0.0,0.080038383603096,0.0002155606198357,0.0003892664099112,0.0033560534939169,0.0002808424469549,neutral,0.9999808073043824
418500,87,False,700,3303,2021-11-15T14:19:55.000Z,930300,8000000,21300,#abschallenge #ABSolutely #fitnesschallenge #corecrusher #tiktokfitph #fitfamph #gymtok,23,abschallenge absolutely fitnesschallenge corecrusher tiktokfitph fitfamph gymtok,False,False,0,0,none,False,0,[],0,0.0,0.0709240734577179,0.0002241148758912,0.0003191040887031,0.0022248735185712,0.0002973670489154,neutral,0.8104146718978882
4700000,124,True,3780,2004,2020-05-18T23:05:29.000Z,907700,7000000,13300,that must’ve hurt @danaimak_  #fyp #fitness #fail #fitnesschallenge #fitnessindia #foryoupage #foryou #xyzcba #xyzabc #triceptesters,11,that must ve hurt fyp fitness fail fitnesschallenge fitnessindia foryoupage foryou xyzcba xyzabc triceptesters,False,False,0,0,none,False,0,[],0,0.0,0.0763492509722709,0.000168109909282,0.0003723585687112,0.0023691086098551,0.0002957348478958,neutral,0.4486209154129028
324800,41,False,214,6458,2022-04-25T14:50:56.000Z,873800,7200000,36200,how is your SINGLE LEG STRENGTH? #squats #fitness #fitnesschallenge #pistolsquat,15,how is your single leg strength? squats fitness fitnesschallenge pistolsquat,False,False,0,0,none,False,0,[],0,0.0,0.0029373206198215,8.346045069629326e-05,0.0001691486104391,0.0002713804133236,0.0001105409537558,curiosity,0.9996770620346068
4700000,124,True,3780,2579,2020-05-09T16:41:22.000Z,822600,10000000,4276,New Challenge  @danaimak_  #fyp #foryou #foryoupage #fitness #fitnesschallenge #tiktokchallenge #xyzbca #xyzcba #fitnessindia #tiktokindia,12,new challenge fyp foryou foryoupage fitness fitnesschallenge tiktokchallenge xyzbca xyzcba fitnessindia tiktokindia,False,False,0,0,none,False,0,[],0,0.0,0.0221690349280834,0.0001259303971892,0.0002619676815811,0.0008195724221877,0.0002595699916128,neutral,0.9998455047607422
2200000,193,False,994,8774,2021-06-02T00:17:34.000Z,815400,18800000,88800,Oooohh GUYS it’s a good one! #coupleschallenge #fitnesschallenge #fit #aytbgworkouts #workout #homeworkout,15,oooohh guys it s a good one! coupleschallenge fitnesschallenge fit aytbgworkouts workout homeworkout,False,False,0,0,none,False,0,[],0,0.0,0.0164867378771305,0.0001104666589526,0.0001916058827191,0.0006299681263044,0.0001707818883005,admiration,0.9954556226730348
52500000,17,True,788,2797,2020-01-16T20:30:29.000Z,815200,6900000,20700,2020 vision #fitnesschallenge #fitness,14,2020 vision fitnesschallenge fitness,False,False,0,0,none,False,0,[],0,0.0,0.0007727841148152,0.0001093302707886,0.0001389629032928,0.0001784765918273,0.0001174771168734,neutral,0.999530553817749
2800000,169,False,604,1352,2020-06-26T01:48:56.000Z,807100,4100000,911,The ab reveal has been posted :) #situp #challenge #situpchallenge #fitnesschallenge,31,the ab reveal has been posted situp challenge situpchallenge fitnesschallenge,False,False,0,0,none,False,0,[],0,0.0,0.0008510468760505,0.000103065453004,0.0001307553320657,0.0001801124744815,0.0001082294984371,neutral,0.9999816417694092
3200000,12,False,757,6477,2022-07-07T12:31:46.000Z,4800000,26400000,7750,I am here to HELP you! #healthybreakfast #breakfast #healthyfood,8,i am here to help you! healthybreakfast breakfast healthyfood,False,False,0,0,none,False,0,[],0,0.0,0.0010400876635685,0.000103133090306,0.0001435294980183,0.0001812363771023,0.0001222450955538,caring,0.9991340041160583
3200000,12,False,757,7215,2022-05-23T17:50:52.000Z,2800000,29200000,7191,Let ME teach you how! #healthybreakfast #breakfast #healthyfood #oatmeal,6,let me teach you how! healthybreakfast breakfast healthyfood oatmeal,False,False,0,0,none,False,0,[],0,0.0,0.0185260605067014,0.0001006626334856,0.0002794743340928,0.0007069086423143,0.0002090582274831,neutral,0.9969026446342468
750200,204,False,526,6884,2022-04-23T09:01:46.000Z,2800000,19700000,5163,Nah I got you ✨ #healthyfood #healthyfoodinspo #healthyrecipes #food,10,nah i got you healthyfood healthyfoodinspo healthyrecipes food,False,False,0,0,none,False,0,[],0,0.0,0.0197513084858655,0.000110896427941,0.0002371583541389,0.0007685030577704,0.000174701839569,approval,0.947717547416687
1500000,842,False,659,3903,2021-09-09T18:10:14.000Z,2500000,16600000,13400,This is your sign to follow me & cook some bomb healthy food COOKBOOK IS OUT NOW! #healthyfood #tiktokfood #homechef #foodtiktok #nutrition #food #fyp,15,this is your sign to follow me cook some bomb healthy food cookbook is out now! healthyfood tiktokfood homechef foodtiktok nutrition food fyp,False,False,0,0,none,False,0,[],0,0.0,0.1479185223579406,0.0002405070699751,0.0008378376951441,0.0043876743875443,0.0007196299848146,neutral,0.9998860359191896
1500000,842,False,659,7710,2020-12-26T18:40:58.000Z,2400000,12100000,13900,Eating healthy doesn’t have to be boring!! Spice it up! #healthyfood #nutrition #tiktokfood #homechef #tiktokcooks #easymeal #mealprep,15,eating healthy doesn t have to be boring!! spice it up! healthyfood nutrition tiktokfood homechef tiktokcooks easymeal mealprep,False,False,0,0,none,False,0,[],0,0.0,0.035250399261713,0.0001236415700986,0.0003345588338561,0.0011398802744224,0.0003082395996898,approval,0.9935961961746216
649900,17,False,18,16700,2021-09-03T17:55:01.000Z,4400000,60400000,122600,#myrecipe #easyrecipe #foodrecipe #mysecretrecipe #veganrecipe #tiktokrecipe #foodislove #healthyfood #newrecipe #videorecipe,26,myrecipe easyrecipe foodrecipe mysecretrecipe veganrecipe tiktokrecipe foodislove healthyfood newrecipe videorecipe,False,False,0,0,none,False,0,[],0,0.0,0.0277809742838144,0.0001294021058129,0.0003469777584541,0.0008825348340906,0.0003099271852988,neutral,0.9992031455039978
2000000,440,False,1693,6397,2021-02-14T15:14:59.000Z,2200000,9700000,1535,join the fam #fyp #healthyfood #health,10,join the fam fyp healthyfood health,False,False,0,0,none,False,0,[],0,0.0,0.0808652490377426,0.0001687475014477,0.0005971447099,0.0033653280697762,0.0002695056027732,neutral,0.998347282409668
838500,1794,False,381,3351,2021-12-19T05:08:53.000Z,1900000,11400000,11200,Join me for an incredible #2022 #newyearsresolution #healthyfood #healthgoals #thatgirl #weightloss #wellbeing,20,join me for an incredible 2022 newyearsresolution healthyfood healthgoals thatgirl weightloss wellbeing,False,False,0,0,none,False,0,[],0,0.0,0.001764143933542,9.382326243212448e-05,0.0001512011658633,0.0002108460466843,0.0001242302241735,neutral,0.9970170259475708
1500000,842,False,659,4120,2021-02-19T23:22:15.000Z,1900000,11200000,7021,this is a sign to follow me so i can show you how to make some bomb healthy food! #healthyfood #nutrition #tiktokfood #homechef #tiktokcooks #fyp,15,this is a sign to follow me so i can show you how to make some bomb healthy food! healthyfood nutrition tiktokfood homechef tiktokcooks fyp,False,False,0,0,none,False,0,[],0,0.0,0.1924412846565246,0.0003640609211288,0.0017223982140421,0.0087941717356443,0.0007976252236403,neutral,0.9979811310768129
256000,97,False,604,6001,2021-07-08T13:43:41.000Z,1900000,16300000,187500,light & easy avo corn salad ! full recipe on my blog✨ #healthy #saladrecipe #healthyrecipe #healthyfood #easyrecipe #summersalad #avocado #cornsalad,59,light easy avo corn salad ! full recipe on my blog healthy saladrecipe healthyrecipe healthyfood easyrecipe summersalad avocado cornsalad,False,False,0,0,none,False,0,[],0,0.0,0.0071610356681048,9.531679097563028e-05,0.0002342016814509,0.0004152682377025,0.0001407473318977,neutral,0.9952255487442015
94100,6832,False,265,6878,2021-06-10T04:49:55.000Z,1800000,8800000,23600,Oops  #fyp #foryou #foryoupage #viral #fypシ #oops #funny #comedy #healthy #healthyfood #happy #chocolate #cucumber #fail,8,oops fyp foryou foryoupage viral fyp oops funny comedy healthy healthyfood happy chocolate cucumber fail,False,False,0,0,none,False,0,[],0,0.0,0.159366637468338,0.0002147025952581,0.0007028020918369,0.0052070952951908,0.0005250991089269,amusement,0.9955332279205322
538900,158,False,566,8113,2020-09-30T22:11:46.000Z,1400000,8500000,10400,healthy eating but make it actually enjoyable  all recipes are on my blog!  #fyp #healthyfood #dietitian #healthyrecipes #wellness,13,healthy eating but make it actually enjoyable all recipes are on my blog! fyp healthyfood dietitian healthyrecipes wellness,False,False,0,0,none,False,0,[],0,0.0,0.0032813309226185,8.54100871947594e-05,0.0001684102608123,0.0002582463785074,0.0001075796171789,approval,0.9988608360290528
2300000,148,False,586,4861,2022-04-19T21:25:24.000Z,1300000,8800000,4350,BLUE SMOOTHIE BOWLS  this colour is everything wow! #smoothie #blue #smoothiebowl #fruit #tropical #mango #icecream #healthyrecipes #healthyfood #vegan #foodtiktok #foryou #xyz #twincoast,11,blue smoothie bowls this colour is everything wow! smoothie blue smoothiebowl fruit tropical mango icecream healthyrecipes healthyfood vegan foodtiktok foryou xyz twincoast,False,False,0,0,none,False,0,[],0,0.0,0.0014145317254588,9.409958147443832e-05,0.0001527325075585,0.0001975798804778,0.0001127935029217,admiration,0.9966885447502136
750200,204,False,526,3585,2022-06-17T08:30:59.000Z,1300000,9200000,4889,i got you ✨ #healthyrecipes #healthyfood #healthyfoodinspo #food,12,i got you healthyrecipes healthyfood healthyfoodinspo food,False,False,0,0,none,False,0,[],0,0.0,0.0222263652831316,0.0001109296499635,0.0002892386110033,0.0008229726809076,0.000216361193452,neutral,0.9969582557678224
5700000,35,True,689,9286,2021-05-21T20:54:31.000Z,1300000,12100000,11500,Responder a @elizabethc9blue  acompañame a preparar tostadas francesas rellenas #saludable #healthyfood #aesthetic #healthyrecipes,50,responder a acompa ame a preparar tostadas francesas rellenas saludable healthyfood aesthetic healthyrecipes,False,False,0,0,none,False,0,[],0,0.0,0.0514549799263477,0.0001937328343046,0.0005488320020958,0.0013212789781391,0.0004431459819898,neutral,0.9998674392700196
427500,469,False,242,10600,2021-06-05T18:02:26.000Z,1200000,14200000,3494,What should we name this bowl? #smoothiebowl #healthyfood #recipe #foryou #breakfast #chocolatecover,9,what should we name this bowl? smoothiebowl healthyfood recipe foryou breakfast chocolatecover,True,False,1,0,we_only,False,0,[],0,0.0,0.0010962642263621,9.771037002792582e-05,0.0001454711600672,0.0001905662647914,0.000110698332719,curiosity,0.630031943321228
726900,7,False,96,34300,2021-06-17T13:27:00.000Z,1200000,16900000,73900,Ich mag Entengrütze‼️Diese Pflanze ist essbar und ungiftig!! #entengrütze #essbar #iceage #sid #lecker #healthyfood #vegan #veggie,7,ich mag entengr tze diese pflanze ist essbar und ungiftig!! entengr tze essbar iceage sid lecker healthyfood vegan veggie,False,False,0,0,none,False,0,[],0,0.0,0.7481699585914612,0.0058642015792429,0.0599123015999794,0.2202311009168625,0.0041175032965838,neutral,0.9999899864196776
429100,604,False,1161,2202,2020-10-15T00:20:33.000Z,1200000,7800000,2630,Heyyyy welcome #TimeWarpScan #weightlosstips #weightlosshelp #workoutmotivation #healthyfood #gymmotivation #abworkout,15,heyyyy welcome timewarpscan weightlosstips weightlosshelp workoutmotivation healthyfood gymmotivation abworkout,False,False,0,0,none,False,0,[],0,0.0,0.0053499271161854,8.701621845830232e-05,0.0001628795289434,0.0003401099529583,0.0001276646798942,neutral,0.6470896005630493
408300,2,False,145,13000,2022-04-23T05:22:52.000Z,1200000,11300000,9026,Reply to @fatriasefasaputro Nasi goreng with middle eastern twist..#myrecipe #easyrecipe #foodrecipe #mysecretrecipe #veganrecipe #tiktokrecipe #foodislove #healthyfood #newrecipe #videorecipe,169,reply to nasi goreng with middle eastern twist.. myrecipe easyrecipe foodrecipe mysecretrecipe veganrecipe tiktokrecipe foodislove healthyfood newrecipe videorecipe,False,False,0,0,none,False,0,[],0,0.0,0.0120140220969915,0.0001082101007341,0.0003074934938922,0.0005463699344545,0.000203618503292,neutral,0.9999819993972778
427500,469,False,242,12000,2021-03-05T17:34:18.000Z,1100000,10600000,10200,Omg so yummy  #smoothiebowl #healthyfood #chocolatebowl #recipe #tutorial #satisfying,9,omg so yummy smoothiebowl healthyfood chocolatebowl recipe tutorial satisfying,False,False,0,0,none,False,0,[],0,0.0,0.0013830107636749,9.57786396611482e-05,0.0001474604505347,0.0001887618127511,0.0001031010324368,surprise,0.6260911226272583
29700000,248,True,659,117600,2021-11-04T03:31:52.000Z,21100000,298500000,120500,It ends brutally  #thatlittlepuff #recipe #puffknowsbetter #PINKHolidayRemix,26,it ends brutally thatlittlepuff recipe puffknowsbetter pinkholidayremix,False,False,0,0,none,False,0,[],0,0.0,0.0542275197803974,0.0001593229098943,0.0004785957571584,0.0014459925005212,0.0004301161097828,anger,0.494094967842102
29700000,248,True,659,92300,2021-07-20T15:19:44.000Z,12800000,102500000,65600,It’s a crown baby!!! #thatlittlepuff #UltaSkinTok #catsoftiktok #recipe #DontQuitYourDaydream,25,it s a crown baby!!! thatlittlepuff ultaskintok catsoftiktok recipe dontquityourdaydream,False,False,0,0,none,False,0,[],0,0.0,0.0723033025860786,0.0001413736026734,0.0004081648949068,0.0022284172009676,0.0003451687807682,neutral,0.9993390440940856
29700000,248,True,659,14800,2021-11-15T01:44:48.000Z,11600000,145300000,40500,Winter is around the corner!… That’s why we are lazy and posting old videos  #thatlittlepuff #recipe #puffknowsbetter #catsoftiktok,29,winter is around the corner! that s why we are lazy and posting old videos thatlittlepuff recipe puffknowsbetter catsoftiktok,True,False,1,0,we_only,False,0,[],0,0.0,0.2278721183538437,0.0002128881460521,0.0012361176777631,0.0111854495480656,0.000451408122899,realization,0.7385655641555786
29700000,248,True,659,20600,2021-10-18T01:40:55.000Z,11100000,136600000,28600,It’s not like Puff failed all the time  #thatlittlepuff #recipe #PuffKnowsBetter #TargetHalloween,24,it s not like puff failed all the time thatlittlepuff recipe puffknowsbetter targethalloween,False,False,0,0,none,False,0,[],0,0.0,0.0235785879194736,9.526636131340638e-05,0.0002565574250183,0.0009961577598005,0.0001793320843717,neutral,0.99998676776886
3100000,1247,False,277,39300,2021-12-03T22:17:01.000Z,9500000,84300000,403000,Creamy crunchy bubble potato pillows #cooking #foodasmr #asmrcooking #vegan #recipe #homecook #potato #foodtiktok #veganrecipes,44,creamy crunchy bubble potato pillows cooking foodasmr asmrcooking vegan recipe homecook potato foodtiktok veganrecipes,False,False,0,0,none,False,0,[],0,0.0,0.0039456146769225,8.635360427433625e-05,0.0001896790636237,0.0002959243720397,0.0001142831242759,neutral,0.9999828338623048
2200000,181,True,193,40100,2021-01-03T15:00:36.000Z,7400000,84600000,687500,Had to try this#tortillatrend#trend#tiktoktrend#trending#recipe#cooking#foodie#foodtiktok#mat#food#fördig#fördigsverige#fyp,17,had to try this tortillatrend trend tiktoktrend trending recipe cooking foodie foodtiktok mat food f rdig f rdigsverige fyp,False,False,0,0,none,False,0,[],0,0.0,0.0709204599261283,0.0001969475270016,0.0005130894132889,0.0023590489290654,0.0003616214089561,neutral,0.9999792575836182
29700000,248,True,659,30800,2021-10-07T01:01:37.000Z,6600000,45600000,15400,Taking the game to the next level #thatlittlepuff #recipe #squidgame #squidgamenetflix,29,taking the game to the next level thatlittlepuff recipe squidgame squidgamenetflix,False,False,0,0,none,False,0,[],0,0.0,0.0093819433823227,9.345117723569274e-05,0.000231412006542,0.0004729423380922,0.0001543648540973,neutral,0.9999897480010986
2300000,140,False,87,56200,2022-02-17T02:21:09.000Z,6300000,59300000,101400,Plantains and picadillo #fypp #cooking #vegan #recipe,39,plantains and picadillo fypp cooking vegan recipe,False,False,0,0,none,False,0,[],0,0.0,0.0016565896803513,9.022745507536456e-05,0.0001671733771217,0.000216645465116,9.817024692893028e-05,neutral,0.9999710321426392
648000,378,False,217,30800,2021-05-25T00:02:51.000Z,5700000,35300000,756600,Tres Leches #fyp #foryoupage #viral #cake #fire #recipe #mexican #makethis #dessert,58,tres leches fyp foryoupage viral cake fire recipe mexican makethis dessert,False,False,0,0,none,False,0,[],0,0.0,0.0299582332372665,0.0001411844568792,0.0005303522921167,0.0009021466248668,0.0002856393693946,neutral,0.9999912977218628
2200000,181,True,193,27000,2022-01-01T17:02:04.000Z,5600000,81000000,358600,BURGER CRUNCH WRAP #recipe #cooking #foodie #foodtiktok #food #foryou #fyp,24,burger crunch wrap recipe cooking foodie foodtiktok food foryou fyp,False,False,0,0,none,False,0,[],0,0.0,0.0517853982746601,0.0001629233447602,0.0004968044231645,0.0024488882627338,0.0002159002033295,neutral,0.9999874830245972
